event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_122508,USER_0024,login,2024-03-17 09:45:17,9,6,1,1,structurer,10.115.32.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,226
EVT_327824,USER_0113,withdrawal,2024-03-17 10:20:09,10,6,1,0,none,,,,,,,,,,,,,,,53.38,bank,0.0,,,,,276
EVT_370450,USER_0084,trade,2024-03-17 10:42:51,10,6,1,0,none,,,,,,,GBPUSD,0.6,1140.95,91.98,1043.65,405.0,0.643,0.0,,,,,,,,364
EVT_253075,USER_0109,login,2024-03-17 10:49:47,10,6,1,0,none,10.219.156.1,BR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,145
EVT_734252,USER_0014,deposit,2024-03-17 10:55:41,10,6,1,1,brute_forcer,,,,,,,,,,,,,,,177.66,card,0.0,,,,,197
EVT_650044,USER_0130,login,2024-03-17 12:22:33,12,6,1,0,none,10.174.136.1,RU,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,116
EVT_815707,USER_0124,trade,2024-03-17 12:52:50,12,6,1,0,none,,,,,,,USDJPY,1.6,14699.57,84.71,1620.77,1671.0,0.761,0.0,,,,,,,,228
EVT_255863,USER_0019,login,2024-03-17 14:10:04,14,6,1,1,dormant_withdrawer,10.82.0.1,NG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,398
EVT_144033,USER_0101,trade,2024-03-17 14:50:17,14,6,1,0,none,,,,,,,USDCHF,0.88,3095.07,69.33,3008.45,318.0,0.76,0.0,,,,,,,,253
EVT_378835,USER_0146,withdrawal,2024-03-17 15:18:18,15,6,1,0,none,,,,,,,,,,,,,,,567.67,crypto,0.0,,,,,400
EVT_519677,USER_0193,session,2024-03-17 15:39:05,15,6,1,0,none,,,safari_mac,,,,,,,,,,,,,,,8.8,11.0,1.25,,395
EVT_332990,USER_0068,trade,2024-03-17 15:45:00,15,6,1,0,none,,,,,,,GBPUSD,0.1,7903.98,-19.47,931.98,2369.0,0.728,0.0,,,,,,,,186
EVT_596405,USER_0092,trade,2024-03-17 15:48:22,15,6,1,0,none,,,,,,,BTCUSD,1.02,6027.42,34.01,4943.02,1707.0,1.021,0.0,,,,,,,,110
EVT_359178,USER_0075,login,2024-03-17 15:52:22,15,6,1,0,none,10.118.196.1,UK,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,283
EVT_262512,USER_0164,trade,2024-03-17 16:12:04,16,6,1,0,none,,,,,,,BTCUSD,1.12,11294.94,18.28,4652.2,1398.0,1.259,1.0,,,,,,,,433
EVT_513960,USER_0005,deposit,2024-03-17 16:27:12,16,6,1,1,dormant_withdrawer,,,,,,,,,,,,,,,2914.07,crypto,0.0,,,,,227
EVT_757258,USER_0047,session,2024-03-17 16:30:15,16,6,1,0,none,,,ios_app,,,,,,,,,,,,,,,41.2,44.0,1.07,,312
EVT_475479,USER_0125,deposit,2024-03-17 16:37:10,16,6,1,0,none,,,,,,,,,,,,,,,1307.43,card,0.0,,,,,197
EVT_305967,USER_0081,deposit,2024-03-17 16:52:15,16,6,1,0,none,,,,,,,,,,,,,,,1782.87,bank,0.0,,,,,294
EVT_103827,USER_0173,login,2024-03-17 17:04:45,17,6,1,0,none,10.218.55.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,316
EVT_217957,USER_0022,deposit,2024-03-17 17:06:18,17,6,1,1,ip_hopper,,,,,,,,,,,,,,,1945.22,bank,0.0,,,,,148
EVT_150382,USER_0144,trade,2024-03-17 17:21:33,17,6,1,0,none,,,,,,,USDCHF,0.82,6227.15,-98.61,284.07,2598.0,0.966,0.0,,,,,,,,229
EVT_905902,USER_0192,kyc_change,2024-03-17 17:36:59,17,6,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,438
EVT_859340,USER_0035,kyc_change,2024-03-17 17:59:38,17,6,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,216
EVT_638329,USER_0189,trade,2024-03-17 19:00:58,19,6,1,0,none,,,,,,,USDCHF,0.83,16802.58,256.77,4719.58,1005.0,1.02,0.0,,,,,,,,253
EVT_103225,USER_0113,deposit,2024-03-17 19:12:30,19,6,1,0,none,,,,,,,,,,,,,,,1510.73,bank,0.0,,,,,276
EVT_426236,USER_0131,login,2024-03-17 20:18:22,20,6,1,0,none,10.250.76.1,BR,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,227
EVT_779525,USER_0133,kyc_change,2024-03-17 20:58:50,20,6,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,152
EVT_969849,USER_0160,login,2024-03-17 21:07:00,21,6,1,0,none,10.69.198.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,171
EVT_775282,USER_0195,trade,2024-03-17 21:40:34,21,6,1,0,none,,,,,,,XAUUSD,0.83,20073.14,-167.18,2105.06,1986.0,1.013,1.0,,,,,,,,263
EVT_303896,USER_0158,kyc_change,2024-03-17 22:11:21,22,6,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,424
EVT_914044,USER_0197,login,2024-03-17 22:33:08,22,6,1,0,none,10.58.207.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,263
EVT_521063,USER_0042,login,2024-03-17 22:34:09,22,6,1,0,none,10.51.37.1,BR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,338
EVT_404289,USER_0104,login,2024-03-17 22:34:25,22,6,1,0,none,10.64.251.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,331
EVT_573421,USER_0105,session,2024-03-17 22:59:25,22,6,1,0,none,,,android_app,,,,,,,,,,,,,,,31.6,33.0,1.04,,343
EVT_599651,USER_0174,login,2024-03-17 23:16:14,23,6,1,0,none,10.75.33.1,BR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,214
EVT_187108,USER_0182,session,2024-03-17 23:18:56,23,6,1,0,none,,,ios_app,,,,,,,,,,,,,,,6.3,29.0,4.6,,399
EVT_248112,USER_0159,withdrawal,2024-03-17 23:53:50,23,6,1,0,none,,,,,,,,,,,,,,,494.1,crypto,0.0,,,,,97
EVT_979296,USER_0068,login,2024-03-18 00:52:33,0,0,0,0,none,10.99.196.1,BR,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,187
EVT_685606,USER_0196,login,2024-03-18 01:19:03,1,0,0,0,none,10.160.219.1,US,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,279
EVT_356368,USER_0166,trade,2024-03-18 01:35:45,1,0,0,0,none,,,,,,,AUDUSD,0.09,1446.93,130.27,2811.8,172.0,1.136,0.0,,,,,,,,92
EVT_173863,USER_0045,trade,2024-03-18 02:39:16,2,0,0,0,none,,,,,,,USDJPY,1.58,3444.39,73.38,3358.43,981.0,1.053,1.0,,,,,,,,332
EVT_424351,USER_0060,kyc_change,2024-03-18 02:45:14,2,0,0,0,none,,,,,,,,,,,,,,,,,,,,,email_update,84
EVT_638205,USER_0190,trade,2024-03-18 02:50:29,2,0,0,0,none,,,,,,,AUDUSD,0.1,4014.14,-181.81,364.83,1678.0,1.237,0.0,,,,,,,,243
EVT_121535,USER_0093,deposit,2024-03-18 02:56:24,2,0,0,0,none,,,,,,,,,,,,,,,1756.2,crypto,0.0,,,,,261
EVT_419343,USER_0145,session,2024-03-18 02:57:42,2,0,0,0,none,,,android_app,,,,,,,,,,,,,,,59.9,23.0,0.38,,174
EVT_197616,USER_0162,session,2024-03-18 03:32:56,3,0,0,0,none,,,safari_mac,,,,,,,,,,,,,,,52.5,40.0,0.76,,109
EVT_131208,USER_0132,deposit,2024-03-18 03:34:09,3,0,0,0,none,,,,,,,,,,,,,,,2393.13,bank,0.0,,,,,349
EVT_904771,USER_0036,deposit,2024-03-18 03:35:22,3,0,0,0,none,,,,,,,,,,,,,,,2371.57,card,0.0,,,,,256
EVT_491172,USER_0068,trade,2024-03-18 04:20:09,4,0,0,0,none,,,,,,,AUDUSD,1.11,11755.76,154.37,1111.46,98.0,1.083,1.0,,,,,,,,187
EVT_743226,USER_0048,session,2024-03-18 04:43:58,4,0,0,0,none,,,ios_app,,,,,,,,,,,,,,,13.2,25.0,1.89,,438
EVT_792325,USER_0165,deposit,2024-03-18 05:05:38,5,0,0,0,none,,,,,,,,,,,,,,,2434.29,card,0.0,,,,,361
EVT_235019,USER_0063,deposit,2024-03-18 05:46:56,5,0,0,0,none,,,,,,,,,,,,,,,2521.04,card,0.0,,,,,330
EVT_446810,USER_0055,trade,2024-03-18 06:10:02,6,0,0,0,none,,,,,,,EURUSD,1.78,6556.69,-236.02,3499.41,1456.0,1.008,0.0,,,,,,,,185
EVT_106687,USER_0194,trade,2024-03-18 06:45:10,6,0,0,0,none,,,,,,,XAUUSD,1.0,15606.03,54.74,3127.45,3135.0,1.023,0.0,,,,,,,,235
EVT_868881,USER_0182,login,2024-03-18 07:56:50,7,0,0,0,none,10.108.79.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,400
EVT_878013,USER_0105,trade,2024-03-18 08:17:18,8,0,0,0,none,,,,,,,EURUSD,1.06,10551.71,-90.15,547.13,1605.0,0.923,0.0,,,,,,,,344
EVT_583819,USER_0061,login,2024-03-18 08:34:13,8,0,0,0,none,10.160.63.1,NG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,315
EVT_507104,USER_0136,trade,2024-03-18 08:52:10,8,0,0,0,none,,,,,,,GBPUSD,1.8,16707.01,168.51,3903.08,1954.0,0.956,0.0,,,,,,,,138
EVT_381390,USER_0092,withdrawal,2024-03-18 08:56:55,8,0,0,0,none,,,,,,,,,,,,,,,579.79,bank,0.0,,,,,111
EVT_242348,USER_0121,login,2024-03-18 09:44:14,9,0,0,0,none,10.82.168.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,126
EVT_823201,USER_0065,withdrawal,2024-03-18 09:46:24,9,0,0,0,none,,,,,,,,,,,,,,,89.14,bank,0.0,,,,,196
EVT_811451,USER_0073,trade,2024-03-18 09:51:53,9,0,0,0,none,,,,,,,EURUSD,0.69,11865.69,49.81,4336.83,608.0,0.943,0.0,,,,,,,,165
EVT_790624,USER_0148,session,2024-03-18 11:09:29,11,0,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,8.3,61.0,7.35,,88
EVT_819735,USER_0088,deposit,2024-03-18 11:21:09,11,0,0,0,none,,,,,,,,,,,,,,,1192.31,crypto,0.0,,,,,402
EVT_601601,USER_0195,trade,2024-03-18 11:55:18,11,0,0,0,none,,,,,,,AUDUSD,0.16,25884.8,-10.23,3945.39,1778.0,1.306,0.0,,,,,,,,263
EVT_734563,USER_0084,login,2024-03-18 12:22:19,12,0,0,0,none,10.179.114.1,IN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,365
EVT_463778,USER_0085,deposit,2024-03-18 12:39:57,12,0,0,0,none,,,,,,,,,,,,,,,141.27,crypto,0.0,,,,,223
EVT_615998,USER_0142,login,2024-03-18 13:01:44,13,0,0,0,none,10.92.87.1,RU,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,104
EVT_890897,USER_0135,trade,2024-03-18 13:25:39,13,0,0,0,none,,,,,,,BTCUSD,0.65,14298.25,-78.43,275.17,2553.0,0.873,0.0,,,,,,,,88
EVT_360284,USER_0134,trade,2024-03-18 13:27:06,13,0,0,0,none,,,,,,,GBPUSD,0.22,8722.4,-92.52,2431.94,217.0,1.114,0.0,,,,,,,,247
EVT_701186,USER_0177,login,2024-03-18 13:41:52,13,0,0,0,none,10.211.173.1,SG,ios_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,405
EVT_612088,USER_0137,login,2024-03-18 13:47:10,13,0,0,0,none,10.173.203.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,108
EVT_291834,USER_0147,session,2024-03-18 13:47:32,13,0,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,30.9,8.0,0.26,,434
EVT_667036,USER_0134,trade,2024-03-18 14:26:02,14,0,0,0,none,,,,,,,EURUSD,0.16,5606.19,31.99,2553.06,2872.0,0.716,0.0,,,,,,,,247
EVT_432793,USER_0029,trade,2024-03-18 14:31:55,14,0,0,1,ip_hopper,,,,,,,USDCHF,1.1,1746.62,-97.73,2053.14,1018.0,0.939,0.0,,,,,,,,131
EVT_157030,USER_0171,deposit,2024-03-18 15:20:34,15,0,0,0,none,,,,,,,,,,,,,,,1524.93,crypto,0.0,,,,,425
EVT_647341,USER_0162,trade,2024-03-18 15:55:54,15,0,0,0,none,,,,,,,GBPUSD,0.14,20373.73,103.97,3568.39,1984.0,1.064,0.0,,,,,,,,110
EVT_946803,USER_0195,session,2024-03-18 16:02:23,16,0,0,0,none,,,ios_app,,,,,,,,,,,,,,,26.9,27.0,1.0,,264
EVT_256812,USER_0037,kyc_change,2024-03-18 16:13:20,16,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,370
EVT_244818,USER_0175,trade,2024-03-18 16:22:47,16,0,0,0,none,,,,,,,XAUUSD,0.41,11099.06,249.65,3432.55,1504.0,1.051,0.0,,,,,,,,207
EVT_364650,USER_0153,login,2024-03-18 18:09:00,18,0,0,0,none,10.84.131.1,AE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,130
EVT_478458,USER_0119,deposit,2024-03-18 18:30:42,18,0,0,0,none,,,,,,,,,,,,,,,635.1,crypto,0.0,,,,,273
EVT_492041,USER_0074,login,2024-03-18 19:07:49,19,0,0,0,none,10.120.139.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,389
EVT_854452,USER_0063,deposit,2024-03-18 19:31:05,19,0,0,0,none,,,,,,,,,,,,,,,2719.84,card,0.0,,,,,331
EVT_211669,USER_0076,session,2024-03-18 20:02:07,20,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,39.2,28.0,0.71,,279
EVT_529191,USER_0035,trade,2024-03-18 20:15:23,20,0,0,0,none,,,,,,,EURUSD,1.51,11781.05,-42.83,2613.09,1195.0,0.752,0.0,,,,,,,,217
EVT_241463,USER_0003,trade,2024-03-18 20:35:42,20,0,0,1,structurer,,,,,,,GBPUSD,0.25,2175.23,28.07,1715.59,1443.0,1.034,1.0,,,,,,,,359
EVT_803848,USER_0051,trade,2024-03-18 20:39:28,20,0,0,0,none,,,,,,,USDJPY,1.33,6592.51,-134.65,4688.13,125.0,0.945,1.0,,,,,,,,99
EVT_409345,USER_0035,withdrawal,2024-03-18 21:21:53,21,0,0,0,none,,,,,,,,,,,,,,,317.73,bank,0.0,,,,,217
EVT_259401,USER_0025,deposit,2024-03-18 21:34:41,21,0,0,1,bot_trader,,,,,,,,,,,,,,,2435.88,card,0.0,,,,,416
EVT_592296,USER_0025,kyc_change,2024-03-18 22:41:53,22,0,0,1,bot_trader,,,,,,,,,,,,,,,,,,,,,phone_update,416
EVT_610451,USER_0131,trade,2024-03-18 22:41:54,22,0,0,0,none,,,,,,,XAUUSD,0.46,3817.19,-38.84,4201.5,1048.0,1.042,0.0,,,,,,,,228
EVT_832719,USER_0035,withdrawal,2024-03-18 22:49:22,22,0,0,0,none,,,,,,,,,,,,,,,54.23,bank,0.0,,,,,218
EVT_922209,USER_0093,trade,2024-03-18 23:27:57,23,0,0,0,none,,,,,,,AUDUSD,0.91,16471.52,129.43,1076.97,1149.0,0.997,0.0,,,,,,,,262
EVT_701974,USER_0016,trade,2024-03-18 23:47:35,23,0,0,1,wash_trader,,,,,,,AUDUSD,1.72,2300.38,17.7,2708.5,1007.0,1.029,1.0,,,,,,,,310
EVT_268698,USER_0103,session,2024-03-19 00:24:28,0,1,0,0,none,,,android_app,,,,,,,,,,,,,,,48.1,38.0,0.79,,228
EVT_271746,USER_0106,trade,2024-03-19 00:43:22,0,1,0,0,none,,,,,,,BTCUSD,1.46,13197.58,62.94,1794.45,2435.0,0.986,0.0,,,,,,,,198
EVT_447811,USER_0044,trade,2024-03-19 00:46:13,0,1,0,0,none,,,,,,,EURUSD,0.18,16803.83,-231.22,2112.81,3164.0,0.941,1.0,,,,,,,,78
EVT_304206,USER_0168,trade,2024-03-19 01:14:45,1,1,0,0,none,,,,,,,USDJPY,1.99,10705.21,-42.9,4413.54,2266.0,0.62,1.0,,,,,,,,136
EVT_356717,USER_0180,trade,2024-03-19 01:27:44,1,1,0,0,none,,,,,,,BTCUSD,1.51,8896.15,12.57,787.59,2435.0,1.062,1.0,,,,,,,,283
EVT_148159,USER_0057,trade,2024-03-19 02:14:36,2,1,0,0,none,,,,,,,USDJPY,0.91,14826.27,51.97,2626.42,1790.0,1.137,1.0,,,,,,,,373
EVT_231165,USER_0101,trade,2024-03-19 02:56:55,2,1,0,0,none,,,,,,,USDCHF,0.86,2862.96,7.04,3261.57,2698.0,0.703,1.0,,,,,,,,255
EVT_664574,USER_0051,trade,2024-03-19 03:15:29,3,1,0,0,none,,,,,,,EURUSD,1.76,7035.42,18.56,3229.63,1432.0,1.009,0.0,,,,,,,,99
EVT_532794,USER_0115,login,2024-03-19 03:18:45,3,1,0,0,none,10.157.147.1,UK,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,175
EVT_847362,USER_0155,session,2024-03-19 03:59:07,3,1,0,0,none,,,ios_app,,,,,,,,,,,,,,,24.4,27.0,1.11,,234
EVT_411882,USER_0018,session,2024-03-19 04:00:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.6,388.0,646.67,,383
EVT_575575,USER_0018,session,2024-03-19 04:02:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.3,360.0,1200.0,,383
EVT_176517,USER_0018,session,2024-03-19 04:04:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.8,403.0,503.75,,383
EVT_822063,USER_0018,session,2024-03-19 04:06:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.7,551.0,787.14,,383
EVT_162823,USER_0018,session,2024-03-19 04:08:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,1.1,319.0,290.0,,383
EVT_265759,USER_0018,session,2024-03-19 04:10:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,1.2,613.0,510.83,,383
EVT_560959,USER_0018,session,2024-03-19 04:12:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.3,736.0,2453.33,,383
EVT_535810,USER_0018,session,2024-03-19 04:14:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,1.4,330.0,235.71,,383
EVT_607774,USER_0018,session,2024-03-19 04:16:33,4,1,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.6,703.0,1171.67,,383
EVT_545803,USER_0129,deposit,2024-03-19 04:24:09,4,1,0,0,none,,,,,,,,,,,,,,,624.4,card,0.0,,,,,335
EVT_709845,USER_0060,withdrawal,2024-03-19 04:41:20,4,1,0,0,none,,,,,,,,,,,,,,,175.9,bank,0.0,,,,,85
EVT_193992,USER_0022,session,2024-03-19 05:58:32,5,1,0,1,ip_hopper,,,firefox_linux,,,,,,,,,,,,,,,16.1,11.0,0.68,,149
EVT_354763,USER_0032,withdrawal,2024-03-19 06:38:39,6,1,0,0,none,,,,,,,,,,,,,,,373.19,bank,0.0,,,,,254
EVT_851763,USER_0051,login,2024-03-19 07:09:14,7,1,0,0,none,10.183.107.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,99
EVT_362433,USER_0099,login,2024-03-19 07:31:07,7,1,0,0,none,10.176.217.1,CN,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,267
EVT_551538,USER_0008,login,2024-03-19 08:00:59,8,1,0,1,ip_hopper,10.83.189.1,NG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,339
EVT_122827,USER_0172,trade,2024-03-19 08:14:56,8,1,0,0,none,,,,,,,XAUUSD,0.31,10226.3,-66.7,1223.33,2616.0,1.193,0.0,,,,,,,,114
EVT_435996,USER_0021,deposit,2024-03-19 08:15:44,8,1,0,1,brute_forcer,,,,,,,,,,,,,,,2901.51,bank,0.0,,,,,187
EVT_846048,USER_0114,login,2024-03-19 08:28:39,8,1,0,0,none,10.115.76.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,420
EVT_907814,USER_0199,withdrawal,2024-03-19 08:40:23,8,1,0,0,none,,,,,,,,,,,,,,,1143.55,crypto,0.0,,,,,140
EVT_405587,USER_0030,session,2024-03-19 08:55:24,8,1,0,0,none,,,safari_mac,,,,,,,,,,,,,,,40.4,11.0,0.27,,372
EVT_951243,USER_0026,trade,2024-03-19 09:05:13,9,1,0,1,dormant_withdrawer,,,,,,,USDJPY,0.05,22635.45,107.45,2673.73,3508.0,1.201,0.0,,,,,,,,183
EVT_599135,USER_0177,withdrawal,2024-03-19 09:24:21,9,1,0,0,none,,,,,,,,,,,,,,,139.27,bank,0.0,,,,,406
EVT_487484,USER_0139,login,2024-03-19 09:26:59,9,1,0,0,none,10.116.46.1,AE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,197
EVT_247705,USER_0055,deposit,2024-03-19 09:33:19,9,1,0,0,none,,,,,,,,,,,,,,,724.59,crypto,0.0,,,,,187
EVT_549112,USER_0093,trade,2024-03-19 10:04:36,10,1,0,0,none,,,,,,,AUDUSD,0.87,12040.0,-103.19,3892.01,2190.0,0.728,0.0,,,,,,,,262
EVT_359140,USER_0041,trade,2024-03-19 11:20:23,11,1,0,0,none,,,,,,,XAUUSD,0.6,6970.16,106.11,4376.7,2881.0,0.957,0.0,,,,,,,,202
EVT_211642,USER_0108,login,2024-03-19 11:29:11,11,1,0,0,none,10.213.115.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,327
EVT_144748,USER_0054,login,2024-03-19 11:51:00,11,1,0,0,none,10.19.240.1,RU,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,86
EVT_190196,USER_0135,withdrawal,2024-03-19 12:20:34,12,1,0,0,none,,,,,,,,,,,,,,,984.06,bank,0.0,,,,,89
EVT_168815,USER_0177,kyc_change,2024-03-19 12:37:51,12,1,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,406
EVT_181315,USER_0008,deposit,2024-03-19 12:54:46,12,1,0,1,ip_hopper,,,,,,,,,,,,,,,1692.05,card,0.0,,,,,339
EVT_637559,USER_0190,trade,2024-03-19 13:08:02,13,1,0,0,none,,,,,,,AUDUSD,0.75,3557.82,267.72,654.83,1498.0,1.096,0.0,,,,,,,,244
EVT_929314,USER_0046,trade,2024-03-19 13:12:03,13,1,0,0,none,,,,,,,USDCHF,0.84,14186.88,-101.26,1330.84,1194.0,0.918,0.0,,,,,,,,253
EVT_913547,USER_0142,session,2024-03-19 13:20:04,13,1,0,0,none,,,safari_mac,,,,,,,,,,,,,,,52.2,9.0,0.17,,105
EVT_988432,USER_0113,login,2024-03-19 13:48:09,13,1,0,0,none,10.36.119.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,278
EVT_290436,USER_0189,session,2024-03-19 14:04:46,14,1,0,0,none,,,android_app,,,,,,,,,,,,,,,30.9,70.0,2.27,,254
EVT_668290,USER_0120,trade,2024-03-19 14:16:23,14,1,0,0,none,,,,,,,USDJPY,1.54,22968.16,102.71,4536.33,1509.0,1.217,0.0,,,,,,,,183
EVT_694093,USER_0183,login,2024-03-19 14:29:20,14,1,0,0,none,10.188.58.1,NG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,145
EVT_916639,USER_0189,trade,2024-03-19 15:31:08,15,1,0,0,none,,,,,,,XAUUSD,1.4,13551.29,-37.91,3818.45,434.0,0.823,0.0,,,,,,,,255
EVT_123682,USER_0011,withdrawal,2024-03-19 15:52:12,15,1,0,1,bot_trader,,,,,,,,,,,,,,,154.66,crypto,0.0,,,,,103
EVT_327062,USER_0067,withdrawal,2024-03-19 16:00:16,16,1,0,0,none,,,,,,,,,,,,,,,364.03,bank,0.0,,,,,282
EVT_871464,USER_0187,trade,2024-03-19 16:24:44,16,1,0,0,none,,,,,,,USDJPY,0.38,1933.71,158.67,1588.3,389.0,0.822,0.0,,,,,,,,299
EVT_211931,USER_0006,login,2024-03-19 17:02:17,17,1,0,1,deposit_withdrawal_cycler,10.185.98.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,355
EVT_822608,USER_0053,withdrawal,2024-03-19 17:04:27,17,1,0,0,none,,,,,,,,,,,,,,,759.07,crypto,0.0,,,,,401
EVT_962260,USER_0074,trade,2024-03-19 19:18:37,19,1,0,0,none,,,,,,,BTCUSD,0.76,2196.4,171.13,1518.96,2103.0,1.11,0.0,,,,,,,,390
EVT_666330,USER_0015,login,2024-03-19 19:47:41,19,1,0,1,ip_hopper,10.216.32.1,UK,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,238
EVT_362292,USER_0137,withdrawal,2024-03-19 22:46:14,22,1,0,0,none,,,,,,,,,,,,,,,464.75,crypto,0.0,,,,,110
EVT_551488,USER_0128,deposit,2024-03-19 22:47:37,22,1,0,0,none,,,,,,,,,,,,,,,2032.13,card,0.0,,,,,229
EVT_416611,USER_0094,trade,2024-03-20 00:14:35,0,2,0,0,none,,,,,,,USDJPY,0.26,12400.25,-72.1,3150.62,95.0,1.121,0.0,,,,,,,,373
EVT_618532,USER_0037,deposit,2024-03-20 01:17:15,1,2,0,0,none,,,,,,,,,,,,,,,2367.89,crypto,0.0,,,,,371
EVT_963565,USER_0049,deposit,2024-03-20 01:29:18,1,2,0,0,none,,,,,,,,,,,,,,,805.86,card,0.0,,,,,300
EVT_266786,USER_0022,trade,2024-03-20 01:36:21,1,2,0,1,ip_hopper,,,,,,,XAUUSD,1.22,5144.12,-11.53,1512.24,627.0,0.869,0.0,,,,,,,,150
EVT_310701,USER_0145,trade,2024-03-20 01:37:14,1,2,0,0,none,,,,,,,USDJPY,0.14,1565.03,-10.22,2441.55,1317.0,0.991,1.0,,,,,,,,175
EVT_536999,USER_0137,session,2024-03-20 01:44:49,1,2,0,0,none,,,chrome_win,,,,,,,,,,,,,,,53.8,45.0,0.84,,110
EVT_937274,USER_0188,session,2024-03-20 02:05:34,2,2,0,0,none,,,chrome_win,,,,,,,,,,,,,,,44.0,48.0,1.09,,151
EVT_606877,USER_0057,login,2024-03-20 02:55:43,2,2,0,0,none,10.204.169.1,NG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,374
EVT_219361,USER_0095,trade,2024-03-20 03:00:15,3,2,0,0,none,,,,,,,BTCUSD,0.68,2565.91,-167.94,228.36,145.0,0.927,0.0,,,,,,,,171
EVT_880465,USER_0107,trade,2024-03-20 03:44:54,3,2,0,0,none,,,,,,,EURUSD,0.4,15034.26,-125.85,1332.01,674.0,1.035,0.0,,,,,,,,398
EVT_174039,USER_0007,session,2024-03-20 03:49:50,3,2,0,1,brute_forcer,,,chrome_win,,,,,,,,,,,,,,,35.1,38.0,1.08,,197
EVT_447871,USER_0113,login,2024-03-20 04:10:15,4,2,0,0,none,10.36.119.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,279
EVT_735818,USER_0088,trade,2024-03-20 04:17:14,4,2,0,0,none,,,,,,,USDCHF,1.89,15445.04,-55.44,829.1,1697.0,1.093,0.0,,,,,,,,404
